Date,SP500,Dividend,Earnings,Consumer Price Index,Long Interest Rate,Real Price,Real Dividend,Real Earnings,Return Percent,Dividend Yield
1938-12-01,12.69,0.51,0.64,14,2.38,217.95,8.76,10.99,0.122015915,0.040189125
1939-01-01,12.5,0.51,0.66,14,2.36,214.69,8.82,11.39,0.132246377,0.0408
1939-02-01,12.4,0.52,0.69,13.9,2.35,214.5,8.94,11.88,0.20271581,0.041935484
1939-03-01,12.39,0.52,0.71,13.9,2.33,214.33,9,12.28,0.252780586,0.04196933
1939-04-01,10.83,0.52,0.73,13.8,2.32,188.7,9.12,12.66,0.085170341,0.048014774
1939-05-01,11.23,0.53,0.74,13.8,2.31,195.67,9.18,12.95,0.099902057,0.047195013
1939-06-01,11.43,0.53,0.76,13.8,2.3,199.16,9.23,13.24,-0.066176471,0.046369204
1939-07-01,11.71,0.54,0.78,13.8,2.29,204.04,9.41,13.53,-0.048740861,0.046114432
1939-08-01,11.54,0.55,0.79,13.8,2.27,201.07,9.58,13.82,-0.01787234,0.047660312
1939-09-01,12.77,0.56,0.81,14.1,2.26,217.77,9.55,13.81,-0.022205207,0.04385278
1939-10-01,12.9,0.58,0.84,14,2.25,221.56,9.96,14.43,-0.013006886,0.04496124
1939-11-01,12.67,0.6,0.87,14,2.24,217.61,10.31,14.94,-0.001576044,0.047355959
1939-12-01,12.37,0.62,0.9,14,2.22,212.46,10.65,15.46,-0.0104,0.050121261
1940-01-01,12.3,0.62,0.93,13.9,2.21,212.77,10.78,16.09,-0.008064516,0.050406504
1940-02-01,12.22,0.63,0.96,14,2.19,209.88,10.76,16.49,-0.013720743,0.051554828
1940-03-01,12.15,0.63,0.99,14,2.17,208.68,10.82,17,0.121883657,0.051851852
1940-04-01,12.27,0.64,1.01,14,2.15,210.74,10.93,17.29,0.092609083,0.052159739
1940-05-01,10.58,0.64,1.02,14,2.12,181.71,11.05,17.58,-0.074365704,0.060491493
1940-06-01,9.67,0.65,1.04,14.1,2.1,164.91,11.08,17.74,-0.174210077,0.067218201
1940-07-01,9.99,0.66,1.05,14,2.08,171.58,11.28,18.09,-0.134315425,0.066066066
1940-08-01,10.2,0.66,1.07,14,2.06,175.19,11.39,18.32,-0.201252937,0.064705882
1940-09-01,10.63,0.67,1.08,14,2.04,182.57,11.51,18.55,-0.175968992,0.063029163
1940-10-01,10.73,0.67,1.07,14,2.02,184.29,11.51,18.38,-0.153117601,0.062441752
1940-11-01,10.98,0.67,1.06,14,1.99,188.58,11.51,18.21,-0.112368634,0.061020036
1940-12-01,10.53,0.67,1.05,14.1,1.97,179.57,11.43,17.91,-0.143902439,0.06362773
1941-01-01,10.55,0.67,1.05,14.1,1.95,179.91,11.48,17.96,-0.136661211,0.063507109
1941-02-01,9.89,0.68,1.06,14.1,1.99,168.66,11.54,18.02,-0.18600823,0.06875632
1941-03-01,9.95,0.68,1.06,14.2,2.04,168.49,11.51,17.95,-0.189079055,0.068341709
1941-04-01,9.64,0.68,1.07,14.3,2.08,162.09,11.49,17.99,-0.088846881,0.070539419
1941-05-01,9.43,0.69,1.08,14.4,2.12,157.46,11.47,18.03,-0.024819028,0.073170732
1941-06-01,9.76,0.69,1.09,14.7,2.16,159.65,11.29,17.83,-0.023023023,0.070696721
1941-07-01,10.26,0.69,1.12,14.7,2.21,167.83,11.34,18.37,0.005882353,0.067251462
1941-08-01,10.21,0.7,1.16,14.9,2.25,164.77,11.24,18.67,-0.039510818,0.068560235
1941-09-01,10.24,0.7,1.19,15.1,2.29,163.06,11.15,18.95,-0.045666356,0.068359375
1941-10-01,9.83,0.7,1.18,15.3,2.33,154.49,11.05,18.54,-0.104735883,0.07121058
1941-11-01,9.37,0.71,1.17,15.4,2.38,146.3,11.03,18.27,-0.110161443,0.075773746
1941-12-01,8.76,0.71,1.16,15.5,2.42,135.89,11.01,18,-0.169668246,0.081050228
1942-01-01,8.93,0.7,1.12,15.7,2.46,136.77,10.77,17.15,-0.097067745,0.078387458
1942-02-01,8.65,0.7,1.08,15.8,2.46,131.64,10.6,16.44,-0.130653266,0.080924855
1942-03-01,8.18,0.69,1.04,16,2.46,122.93,10.37,15.63,-0.151452282,0.084352078
1942-04-01,7.84,0.68,1.02,16.1,2.46,117.09,10.16,15.23,-0.168610817,0.086734694
1942-05-01,7.93,0.67,1,16.3,2.46,116.98,9.88,14.75,-0.1875,0.084489281
1942-06-01,8.33,0.66,0.98,16.3,2.46,122.88,9.74,14.46,-0.188109162,0.079231693
1942-07-01,8.64,0.65,0.97,16.4,2.46,126.68,9.48,14.17,-0.153770813,0.075231481
1942-08-01,8.59,0.63,0.95,16.5,2.47,125.18,9.23,13.89,-0.161132813,0.073341094
1942-09-01,8.68,0.62,0.94,16.5,2.47,126.49,9.04,13.7,-0.11698881,0.071428571
1942-10-01,9.32,0.61,0.97,16.7,2.47,134.19,8.78,13.97,-0.005336179,0.065450644
1942-11-01,9.47,0.6,1,16.8,2.47,135.54,8.59,14.31,0.081050228,0.063357973
1942-12-01,9.52,0.59,1.03,16.9,2.47,135.45,8.39,14.65,0.066069429,0.06197479
1943-01-01,10.09,0.59,1.04,16.9,2.47,143.56,8.39,14.84,0.166473988,0.058473736
1943-02-01,10.69,0.59,1.06,16.9,2.47,152.1,8.39,15.03,0.306845966,0.055191768
1943-03-01,11.07,0.59,1.07,17.2,2.47,154.76,8.25,14.96,0.411989796,0.0532972
1943-04-01,11.44,0.59,1.08,17.4,2.47,158.09,8.15,14.92,0.442622951,0.051573427
1943-05-01,11.89,0.59,1.09,17.5,2.47,163.37,8.11,14.98,0.427370948,0.049621531
1943-06-01,12.1,0.59,1.1,17.5,2.47,166.26,8.11,15.11,0.400462963,0.048760331
1943-07-01,12.35,0.59,1.09,17.4,2.48,170.67,8.2,15.11,0.437718277,0.047773279
1943-08-01,11.74,0.6,1.09,17.3,2.48,163.17,8.29,15.1,0.352534562,0.051107325
1943-09-01,11.99,0.6,1.08,17.4,2.48,165.69,8.29,14.92,0.286480687,0.050041701
1943-10-01,11.88,0.6,1.03,17.4,2.48,164.17,8.34,14.28,0.254487856,0.050505051
1943-11-01,11.33,0.61,0.99,17.4,2.48,156.57,8.38,13.63,0.19012605,0.053839365
1943-12-01,11.48,0.61,0.94,17.4,2.48,158.64,8.43,12.99,0.137760159,0.053135889
1944-01-01,11.85,0.61,0.94,17.4,2.48,163.76,8.48,12.94,0.108512629,0.051476793
1944-02-01,11.77,0.62,0.93,17.4,2.47,162.65,8.52,12.9,0.063233966,0.052676296
1944-03-01,12.1,0.62,0.93,17.4,2.46,167.21,8.57,12.85,0.057692308,0.051239669
1944-04-01,11.89,0.62,0.93,17.5,2.45,163.37,8.56,12.73,0,0.052144659
1944-05-01,12.1,0.63,0.92,17.5,2.44,166.26,8.61,12.69,0,0.052066116
1944-06-01,12.67,0.63,0.92,17.6,2.43,173.1,8.61,12.57,0.025910931,0.049723757
1944-07-01,13,0.63,0.91,17.7,2.42,176.6,8.6,12.41,0.107325383,0.048461538
1944-08-01,12.81,0.64,0.91,17.7,2.42,174.02,8.65,12.32,0.068390325,0.049960968
1944-09-01,12.6,0.64,0.9,17.7,2.41,171.17,8.69,12.23,0.060606061,0.050793651
1944-10-01,12.91,0.64,0.91,17.7,2.4,175.38,8.69,12.36,0.13945278,0.049573974
1944-11-01,12.82,0.64,0.92,17.7,2.39,174.16,8.69,12.5,0.116724739,0.049921997
1944-12-01,13.1,0.64,0.93,17.8,2.38,176.96,8.65,12.56,0.105485232,0.048854962
1945-01-01,13.49,0.64,0.94,17.8,2.37,182.23,8.69,12.7,0.14613424,0.04744255
1945-02-01,13.94,0.65,0.95,17.8,2.35,188.31,8.74,12.83,0.152066116,0.046628407
1945-03-01,13.93,0.65,0.96,17.8,2.34,188.17,8.78,12.97,0.17157275,0.046661881
1945-04-01,14.28,0.65,0.97,17.8,2.33,192.9,8.78,13.15,0.180165289,0.045518207
1945-05-01,14.82,0.65,0.99,17.9,2.31,199.08,8.73,13.25,0.169692186,0.043859649
1945-06-01,15.09,0.65,1,18.1,2.29,200.46,8.63,13.28,0.160769231,0.043074884
1945-07-01,14.78,0.65,1,18.1,2.28,196.35,8.68,13.24,0.153786105,0.043978349
1945-08-01,14.83,0.66,0.99,18.1,2.27,197.01,8.72,13.2,0.176984127,0.044504383
1945-09-01,15.84,0.66,0.99,18.1,2.25,210.43,8.77,13.15,0.226955848,0.041666667
1945-10-01,16.5,0.66,0.98,18.1,2.24,219.2,8.77,13.02,0.287051482,0.04
1945-11-01,17.04,0.66,0.97,18.1,2.22,226.37,8.77,12.89,0.300763359,0.038732394
1945-12-01,17.33,0.66,0.96,18.2,2.21,228.96,8.72,12.68,0.2846553,0.038084247
1946-01-01,18.02,0.67,0.94,18.2,2.19,238.07,8.81,12.42,0.292682927,0.03718091
1946-02-01,18.07,0.67,0.92,18.1,2.19,240.05,8.94,12.22,0.297200287,0.03707803
1946-03-01,17.53,0.68,0.9,18.3,2.2,230.33,8.93,11.83,0.227591036,0.038790645
1946-04-01,18.66,0.68,0.88,18.4,2.21,243.85,8.89,11.5,0.259109312,0.036441586
1946-05-01,18.7,0.68,0.86,18.5,2.21,243.05,8.84,11.18,0.239231279,0.036363636
1946-06-01,18.58,0.68,0.84,18.7,2.21,238.91,8.74,10.8,0.257104195,0.036598493
1946-07-01,18.05,0.68,0.86,19.8,2.22,219.2,8.3,10.4,0.217127444,0.03767313
1946-08-01,17.7,0.69,0.87,20.2,2.23,210.69,8.17,10.4,0.117424242,0.038983051
1946-09-01,15.09,0.69,0.89,20.4,2.23,177.86,8.13,10.49,-0.085454545,0.045725646
1946-10-01,14.75,0.7,0.95,20.8,2.23,170.51,8.05,10.94,-0.134389671,0.047457627
1946-11-01,14.69,0.7,1,21.3,2.24,165.83,7.94,11.33,-0.152336988,0.047651464
1946-12-01,15.13,0.71,1.06,21.5,2.25,169.21,7.94,11.85,-0.160377358,0.046926636
1947-01-01,15.21,0.71,1.13,21.5,2.25,170.11,7.98,12.64,-0.158273381,0.046679816
1947-02-01,15.8,0.72,1.2,21.5,2.27,176.7,8.02,13.42,-0.098687963,0.04556962
1947-03-01,15.16,0.72,1.27,21.9,2.28,166.45,7.91,13.94,-0.187566988,0.047493404
1947-04-01,14.6,0.73,1.33,21.9,2.3,160.3,8.05,14.57,-0.219251337,0.05
1947-05-01,14.34,0.75,1.38,21.9,2.31,157.45,8.2,15.19,-0.228202368,0.052301255
1947-06-01,14.84,0.76,1.44,22,2.33,162.2,8.31,15.74,-0.177839335,0.051212938
1947-07-01,15.77,0.77,1.48,22.2,2.34,170.81,8.34,15.99,-0.109039548,0.048826886
1947-08-01,15.46,0.78,1.51,22.5,2.36,165.22,8.34,16.17,0.024519549,0.050452781
1947-09-01,15.06,0.79,1.55,23,2.38,157.44,8.26,16.2,0.021016949,0.052456839
1947-10-01,15.45,0.81,1.57,23,2.39,161.52,8.43,16.41,0.051735875,0.052427184
1947-11-01,15.27,0.82,1.59,23.1,2.41,158.95,8.57,16.55,0.009253139,0.053700065
1947-12-01,15.03,0.84,1.61,23.4,2.42,154.44,8.63,16.54,-0.01183432,0.055888224
1948-01-01,14.83,0.84,1.64,23.7,2.44,150.46,8.56,16.67,-0.061392405,0.056641942
1948-02-01,14.1,0.85,1.68,23.5,2.43,144.27,8.66,17.16,-0.069920844,0.060283688
1948-03-01,14.3,0.85,1.71,23.4,2.42,146.94,8.73,17.57,-0.020547945,0.059440559
1948-04-01,15.4,0.85,1.76,23.8,2.41,155.59,8.59,17.78,0.073919107,0.055194805
1948-05-01,16.15,0.85,1.81,23.9,2.4,162.48,8.55,18.21,0.088274933,0.052631579
1948-06-01,16.82,0.85,1.86,24.1,2.39,167.82,8.48,18.56,0.066582118,0.050535077
1948-07-01,16.42,0.86,1.93,24.4,2.38,161.81,8.44,19.02,0.062095731,0.052375152
1948-08-01,15.94,0.86,2,24.5,2.36,156.44,8.47,19.63,0.058432935,0.053952321
1948-09-01,15.76,0.87,2.07,24.5,2.35,154.67,8.54,20.32,0.020064725,0.055203046
1948-10-01,16.19,0.89,2.14,24.4,2.34,159.55,8.77,21.12,0.060248854,0.054972205
1948-11-01,15.29,0.91,2.22,24.2,2.33,151.92,9.04,22.02,0.017298736,0.059516024
1948-12-01,15.19,0.93,2.29,24.1,2.32,151.55,9.28,22.85,0.024275118,0.06122449
1949-01-01,15.36,0.95,2.32,24,2.31,153.89,9.48,23.24,0.089361702,0.061848958
1949-02-01,14.77,0.96,2.35,23.8,2.31,149.22,9.73,23.74,0.032867133,0.064996615
1949-03-01,14.91,0.98,2.38,23.8,2.31,150.64,9.9,24.05,-0.031818182,0.0657277
1949-04-01,14.89,0.99,2.39,23.9,2.31,149.8,9.99,24.01,-0.078018576,0.066487576
1949-05-01,14.78,1.01,2.39,23.8,2.31,149.32,10.17,24.18,-0.121284185,0.068335589
1949-06-01,13.97,1.02,2.4,23.9,2.31,140.55,10.26,24.15,-0.149208283,0.073013601
1949-07-01,14.76,1.03,2.4,23.7,2.31,149.75,10.42,24.32,-0.074027604,0.069783198
1949-08-01,15.29,1.03,2.39,23.8,2.32,154.47,10.44,24.18,-0.029822335,0.06736429
1949-09-01,15.49,1.04,2.39,23.9,2.32,155.84,10.46,24.05,-0.043236566,0.06714009
1949-10-01,15.89,1.07,2.37,23.7,2.32,161.21,10.89,24.01,0.039241334,0.067337948
1949-11-01,16.11,1.11,2.34,23.8,2.32,162.76,11.18,23.67,0.060566162,0.068901304
1949-12-01,16.54,1.14,2.32,23.6,2.32,168.52,11.62,23.64,0.076822917,0.068923821
1950-01-01,16.88,1.15,2.34,23.5,2.32,172.72,11.77,23.91,0.142857143,0.068127962
1950-02-01,17.21,1.16,2.35,23.5,2.34,176.09,11.87,24.08,0.154258887,0.067402673
1950-03-01,17.35,1.17,2.37,23.6,2.36,176.77,11.92,24.15,0.165211551,0.067435159
1950-04-01,17.84,1.18,2.43,23.6,2.38,181.77,12.02,24.72,0.207036536,0.066143498
1950-05-01,18.44,1.19,2.48,23.7,2.4,187.09,12.07,25.19,0.319971367,0.064533623
1950-06-01,18.74,1.2,2.54,23.8,2.42,189.33,12.12,25.66,0.269647696,0.064034152
1950-07-01,17.38,1.24,2.6,24.1,2.44,173.4,12.41,25.94,0.136690647,0.071346375
1950-08-01,18.43,1.29,2.66,24.3,2.47,182.37,12.73,26.32,0.189799871,0.069994574
1950-09-01,19.08,1.33,2.72,24.4,2.49,188.03,13.11,26.8,0.200755192,0.069706499
1950-10-01,19.87,1.38,2.76,24.6,2.51,194.22,13.46,26.98,0.233395407,0.069451434
1950-11-01,19.83,1.42,2.8,24.7,2.53,193.04,13.86,27.26,0.198911729,0.071608674
1950-12-01,19.75,1.47,2.84,25,2.55,189.96,14.14,27.32,0.170023697,0.07443038
1951-01-01,21.21,1.49,2.84,25.4,2.57,200.79,14.07,26.85,0.23242301,0.070249882
1951-02-01,22,1.5,2.83,25.7,2.58,205.83,14.07,26.51,0.268011527,0.068181818
1951-03-01,21.63,1.52,2.83,25.8,2.59,201.59,14.17,26.38,0.212443946,0.070272769
1951-04-01,21.92,1.53,2.79,25.8,2.6,204.29,14.29,26.03,0.188720174,0.06979927
1951-05-01,21.93,1.55,2.76,25.9,2.61,203.59,14.36,25.59,0.17022412,0.070679435
1951-06-01,21.55,1.56,2.72,25.9,2.62,200.07,14.48,25.25,0.239930955,0.072389791
1951-07-01,21.93,1.55,2.65,25.9,2.63,203.59,14.36,24.6,0.189907759,0.070679435
1951-08-01,22.89,1.53,2.58,25.9,2.63,212.51,14.24,23.95,0.199685535,0.066841415
1951-09-01,23.48,1.52,2.51,26.1,2.64,216.31,14,23.12,0.181680926,0.064735945
1951-10-01,23.36,1.48,2.49,26.2,2.65,214.39,13.61,22.82,0.178013111,0.063356164
1951-11-01,22.71,1.45,2.46,26.4,2.66,206.84,13.18,22.44,0.149873418,0.063848525
1951-12-01,23.41,1.41,2.44,26.5,2.67,212.41,12.79,22.14,0.103724658,0.060230671
1952-01-01,24.19,1.41,2.43,26.5,2.68,219.49,12.82,22.02,0.099545455,0.058288549
1952-02-01,23.75,1.42,2.41,26.3,2.69,217.14,12.95,22.06,0.09801202,0.059789474
1952-03-01,23.81,1.42,2.4,26.3,2.71,217.69,12.98,21.94,0.086222628,0.059638807
1952-04-01,23.74,1.43,2.38,26.4,2.72,216.22,13.02,21.68,0.08253534,0.060235889
1952-05-01,23.73,1.44,2.36,26.4,2.73,216.13,13.12,21.49,0.101160093,0.06068268
1952-06-01,24.38,1.45,2.34,26.5,2.74,221.22,13.16,21.23,0.111719106,0.059474979
1952-07-01,25.08,1.45,2.35,26.7,2.75,225.86,13.06,21.13,0.095674967,0.057814992
1952-08-01,25.18,1.45,2.35,26.7,2.77,226.76,13.06,21.19,0.072402044,0.057585385
1952-09-01,24.78,1.45,2.36,26.7,2.78,223.16,13.06,21.25,0.060787671,0.058514931
1952-10-01,24.26,1.44,2.37,26.7,2.79,218.48,12.94,21.37,0.068251871,0.059356966
1952-11-01,25.03,1.42,2.39,26.7,2.81,225.41,12.82,21.49,0.069201196,0.056731922
1952-12-01,26.04,1.41,2.4,26.7,2.82,234.51,12.7,21.61,0.076477883,0.054147465
1953-01-01,26.18,1.41,2.41,26.6,2.83,236.65,12.75,21.79,0.102315789,0.053857907
1953-02-01,25.86,1.41,2.42,26.5,2.8,234.64,12.79,21.96,0.086098278,0.054524362
1953-03-01,25.99,1.41,2.43,26.6,2.77,234.94,12.75,21.97,0.094776748,0.054251635
1953-04-01,24.71,1.41,2.46,26.6,2.83,223.37,12.78,22.21,0.041297935,0.057061918
1953-05-01,24.84,1.42,2.48,26.7,3.05,223.7,12.76,22.36,0.018867925,0.057165862
1953-06-01,23.95,1.42,2.51,26.8,3.11,214.88,12.74,22.52,-0.045055821,0.059290188
1953-07-01,24.29,1.42,2.52,26.8,2.93,217.93,12.74,22.64,-0.035345512,0.058460272
1953-08-01,24.39,1.42,2.54,26.9,2.95,218.02,12.69,22.67,-0.015738499,0.058220582
1953-09-01,23.27,1.42,2.55,26.9,2.87,208,12.69,22.79,-0.040807914,0.061022776
1953-10-01,23.97,1.43,2.54,27,2.66,213.47,12.74,22.59,-0.042349181,0.059657906
1953-11-01,24.5,1.44,2.52,26.9,2.68,219,12.87,22.56,-0.059139785,0.05877551
1953-12-01,24.83,1.45,2.51,26.9,2.59,221.95,12.96,22.44,-0.051566081,0.0583971
1954-01-01,25.46,1.46,2.52,26.9,2.48,227.58,13.02,22.56,-0.015467904,0.057344855
1954-02-01,26.02,1.46,2.54,26.9,2.47,232.59,13.08,22.67,0.00115429,0.056110684
1954-03-01,26.57,1.47,2.55,26.9,2.37,237.5,13.14,22.79,0.075273169,0.055325555
1954-04-01,27.63,1.46,2.57,26.8,2.29,247.9,13.13,23.09,0.112318841,0.052841115
1954-05-01,28.73,1.46,2.6,26.9,2.37,256.81,13.02,23.21,0.199582463,0.05081796
1954-06-01,28.96,1.45,2.62,26.9,2.38,258.87,12.96,23.42,0.192260189,0.050069061
1954-07-01,30.13,1.46,2.62,26.9,2.3,269.32,13.02,23.45,0.235342353,0.048456688
1954-08-01,30.73,1.46,2.63,26.9,2.36,274.69,13.08,23.48,0.320584443,0.047510576
1954-09-01,31.45,1.47,2.63,26.8,2.38,282.17,13.19,23.6,0.312056738,0.046740859
1954-10-01,32.18,1.49,2.68,26.8,2.43,288.72,13.4,24.02,0.313469388,0.046302051
1954-11-01,33.44,1.52,2.72,26.8,2.48,300.03,13.61,24.43,0.346757954,0.045454545
1954-12-01,34.97,1.54,2.77,26.7,2.51,314.93,13.87,24.95,0.373527101,0.044037747
1955-01-01,35.6,1.55,2.83,26.7,2.61,320.6,13.93,25.52,0.368178324,0.043539326
1955-02-01,36.79,1.55,2.9,26.7,2.65,331.32,13.99,26.09,0.384644336,0.042131014
1955-03-01,36.5,1.56,2.96,26.7,2.68,328.71,14.05,26.66,0.321027868,0.042739726
1955-04-01,37.76,1.56,3.05,26.7,2.75,340.05,14.08,27.44,0.314305604,0.041313559
1955-05-01,37.6,1.57,3.13,26.7,2.76,338.61,14.11,28.22,0.298342541,0.041755319
1955-06-01,39.78,1.57,3.22,26.7,2.78,358.25,14.14,29,0.320278792,0.039467069
1955-07-01,42.69,1.59,3.29,26.8,2.9,383.02,14.24,29.55,0.389196225,0.037245257
1955-08-01,42.43,1.6,3.37,26.8,2.97,380.68,14.39,30.21,0.349125596,0.037709168
1955-09-01,44.34,1.62,3.44,26.9,2.97,396.34,14.48,30.75,0.377874456,0.036535859
1955-10-01,42.11,1.63,3.5,26.9,2.88,376.41,14.54,31.29,0.259270335,0.038708145
1955-11-01,44.95,1.63,3.56,26.9,2.89,401.8,14.6,31.82,0.285387475,0.036262514
1955-12-01,45.37,1.64,3.62,26.8,2.96,407.06,14.71,32.48,0.274438202,0.036147234
1956-01-01,44.15,1.67,3.64,26.8,2.9,396.12,14.98,32.69,0.200054363,0.037825595
1956-02-01,44.43,1.7,3.67,26.8,2.84,398.63,15.25,32.9,0.217260274,0.038262435
1956-03-01,47.49,1.73,3.69,26.8,2.96,426.08,15.52,33.11,0.257680085,0.036428722
1956-04-01,48.05,1.75,3.66,26.9,3.18,429.51,15.67,32.72,0.277925532,0.036420395
1956-05-01,46.54,1.78,3.63,27,3.07,414.47,15.82,32.33,0.169934641,0.03824667
1956-06-01,46.27,1.8,3.6,27.2,3,409.03,15.91,31.82,0.083860389,0.038902096
1956-07-01,48.78,1.81,3.55,27.4,3.11,428.07,15.91,31.18,0.149658261,0.037105371
1956-08-01,48.49,1.83,3.51,27.3,3.33,427.09,16.09,30.89,0.093594948,0.03773974
1956-09-01,46.84,1.84,3.46,27.4,3.38,411.05,16.15,30.36,0.112324863,0.039282664
1956-10-01,46.24,1.81,3.44,27.5,3.34,404.31,15.8,30.11,0.028698554,0.039143599
1956-11-01,45.76,1.77,3.43,27.5,3.49,400.11,15.51,29.96,0.008595989,0.03868007
1956-12-01,46.44,1.74,3.41,27.6,3.59,404.59,15.16,29.71,0.05186863,0.0374677
1957-01-01,45.43,1.74,3.41,27.6,3.46,395.79,15.13,29.68,0.022507315,0.038300682
1957-02-01,43.47,1.73,3.4,27.7,3.34,377.34,15.05,29.54,-0.0846494,0.039797562
1957-03-01,44.03,1.73,3.4,27.8,3.41,380.83,14.96,29.41,-0.083662851,0.039291392
1957-04-01,45.05,1.73,3.41,27.9,3.48,388.26,14.91,29.36,-0.032015471,0.038401776
1957-05-01,46.78,1.73,3.41,28,3.6,401.73,14.86,29.31,0.011022261,0.036981616
1957-06-01,47.55,1.73,3.42,28.1,3.8,406.89,14.8,29.26,-0.025215252,0.036382755
1957-07-01,48.51,1.74,3.44,28.3,3.93,412.17,14.78,29.2,0.000412456,0.035868893
1957-08-01,45.84,1.75,3.45,28.3,3.93,389.48,14.87,29.34,-0.021349274,0.038176265
1957-09-01,43.98,1.76,3.47,28.3,3.92,373.68,14.95,29.48,-0.048875433,0.04001819
1957-10-01,41.24,1.77,3.44,28.3,3.97,350.4,15.04,29.2,-0.098776224,0.042919496
1957-11-01,40.35,1.78,3.4,28.4,3.72,341.63,15.07,28.81,-0.131136951,0.044114002
1957-12-01,40.33,1.79,3.37,28.4,3.21,341.46,15.16,28.53,-0.112260621,0.044383833
1958-01-01,41.12,1.78,3.29,28.6,3.09,345.71,14.99,27.69,-0.054060271,0.043287938
1958-02-01,41.26,1.78,3.22,28.6,3.05,346.89,14.94,27.04,-0.062911651,0.043141057
1958-03-01,42.11,1.77,3.14,28.8,2.98,351.58,14.78,26.22,-0.065260821,0.042032771
1958-04-01,42.34,1.76,3.07,28.9,2.88,352.27,14.62,25.54,-0.094912356,0.041568257
1958-05-01,43.7,1.74,3,28.9,2.92,363.59,14.5,24.96,-0.080967403,0.039816934
1958-06-01,44.75,1.73,2.93,28.9,2.97,372.33,14.39,24.38,-0.077509792,0.038659218
1958-07-01,45.98,1.73,2.91,29,3.2,381.24,14.34,24.16,0.003054101,0.037625054
1958-08-01,47.7,1.73,2.9,28.9,3.54,396.87,14.39,24.1,0.084583902,0.036268344
1958-09-01,48.96,1.73,2.88,28.9,3.76,407.35,14.39,23.96,0.187196896,0.035334967
1958-10-01,50.95,1.74,2.88,28.9,3.8,423.91,14.45,23.99,0.262701363,0.034151129
1958-11-01,52.5,1.74,2.89,29,3.74,435.3,14.45,23.93,0.301760476,0.033142857
1958-12-01,53.49,1.75,2.89,28.9,3.86,445.04,14.56,24.05,0.300826848,0.032716396
1959-01-01,55.62,1.76,2.96,29,4.02,461.17,14.57,24.57,0.34803684,0.031643294
1959-02-01,54.77,1.76,3.04,28.9,3.96,455.69,14.67,25.27,0.300641178,0.03213438
1959-03-01,56.16,1.77,3.11,28.9,3.99,467.26,14.73,25.88,0.326405291,0.031517094
1959-04-01,57.1,1.78,3.21,29,4.12,473.44,14.73,26.59,0.306636156,0.03117338
1959-05-01,57.96,1.78,3.3,29,4.31,480.57,14.79,27.39,0.295195531,0.030710835
1959-06-01,57.46,1.79,3.4,29.1,4.34,474.79,14.79,28.09,0.249673771,0.031152106
1959-07-01,59.74,1.8,3.41,29.2,4.4,491.94,14.79,28.08,0.252410901,0.030130566
1959-08-01,59.4,1.8,3.42,29.2,4.43,489.14,14.85,28.16,0.213235294,0.03030303
1959-09-01,57.05,1.81,3.43,29.3,4.68,468.18,14.85,28.15,0.119725221,0.031726556
1959-10-01,57,1.82,3.42,29.4,4.53,466.18,14.86,27.94,0.085714286,0.031929825
1959-11-01,57.23,1.82,3.4,29.4,4.53,468.06,14.91,27.83,0.069919611,0.031801503
1959-12-01,59.06,1.83,3.39,29.4,4.69,483.03,14.97,27.73,0.061848256,0.030985439
1960-01-01,58.03,1.87,3.39,29.3,4.72,476.23,15.32,27.82,0.059521636,0.032224711
1960-02-01,55.78,1.9,3.39,29.4,4.49,456.2,15.57,27.73,-0.006766382,0.034062388
1960-03-01,55.02,1.94,3.39,29.4,4.25,449.99,15.87,27.73,-0.03642732,0.035259905
1960-04-01,55.73,1.94,3.35,29.5,4.28,454.25,15.84,27.28,-0.03847481,0.034810694
1960-05-01,55.22,1.95,3.3,29.5,4.35,450.09,15.87,26.93,-0.038983641,0.035313292
1960-06-01,57.26,1.95,3.26,29.6,4.15,465.14,15.84,26.48,-0.041513224,0.034055187
1960-07-01,55.84,1.95,3.26,29.6,3.9,453.61,15.84,26.51,-0.05993266,0.034921203
1960-08-01,56.51,1.95,3.27,29.6,3.8,459.05,15.84,26.54,-0.009465381,0.034507167
1960-09-01,54.81,1.95,3.27,29.6,3.8,445.24,15.84,26.56,-0.038421053,0.035577449
1960-10-01,53.73,1.95,3.27,29.8,3.89,433.54,15.73,26.39,-0.061156736,0.036292574
1960-11-01,55.47,1.95,3.27,29.8,3.93,447.58,15.73,26.39,-0.060785642,0.035154137
1960-12-01,56.8,1.95,3.27,29.8,3.84,458.31,15.73,26.39,-0.021195933,0.034330986
1961-01-01,59.72,1.95,3.21,29.8,3.84,481.87,15.71,25.9,0.070634636,0.032652378
1961-02-01,62.17,1.94,3.15,29.8,3.78,501.64,15.68,25.42,0.129952744,0.031204761
1961-03-01,64.12,1.94,3.09,29.8,3.74,517.37,15.65,24.93,0.150547282,0.03025577
1961-04-01,65.83,1.94,3.07,29.8,3.78,531.17,15.65,24.77,0.192140529,0.029469847
1961-05-01,66.5,1.94,3.05,29.8,3.71,536.58,15.65,24.61,0.161369193,0.029172932
1961-06-01,65.62,1.94,3.03,29.8,3.88,529.48,15.65,24.45,0.175143266,0.029564157
1961-07-01,65.44,1.95,3.04,30,3.92,524.5,15.6,24.34,0.158025128,0.029798289
1961-08-01,67.79,1.95,3.04,29.9,4.04,545.16,15.71,24.47,0.236818099,0.028765305
